Name,Composition,Fractional Abundance,Cumulative Abundance
M7/A2G2F/2 x Core/2 x Core/2 x Core,"18 Hex, 12 HexNAc, 1 Fuc",0.19885119072943114,93.91039265771548
A2G1/A2G2F/2 x Core/2 x Core/2 x Core,"15 Hex, 14 HexNAc, 1 Fuc",0.18819355595487222,94.09858621367034
A2G2/A2G2F/unmodified/2 x Core/2 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.18540683690989024,94.28399305058024
A2G2/A2G2F/unmodified/unmodified/1 x Core,"11 Hex, 9 HexNAc, 1 Fuc",0.17602318675491227,94.46001623733515
A2G2/A2G2F/unmodified/1 x Core/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.1695006203385324,94.62951685767369
M7/A2G2F/unmodified/unmodified/1 x Core,"13 Hex, 7 HexNAc, 1 Fuc",0.16718357304270465,94.79670043071638
A3G3/A3G3F/2 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 1 Fuc",0.16149663094669506,94.95819706166309
unmodified/A2G2F/unmodified/2 x Core/2 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0.14305027299866116,95.10124733466175
A3G3/A3G3F/1 x Core/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.13948468163633168,95.24073201629808
M5-A1G1/A2G2F/1 x Core/2 x Core/1 x Core,"15 Hex, 11 HexNAc, 1 Fuc",0.13607564752372028,95.3768076638218
A3G3+LacN1/M5-A1G1/2 x Core/2 x Core/1 x Core,"18 Hex, 14 HexNAc, 0 Fuc",0.12664111626258395,95.50344878008438
M5/A2G2F/2 x Core/2 x Core/1 x Core,"15 Hex, 11 HexNAc, 1 Fuc",0.12114791376310045,95.62459669384748
A2G2/A2G2/unmodified/1 x Core/1 x Core,"12 Hex, 10 HexNAc, 0 Fuc",0.12006962570566714,95.74466631955315
A2G2/A2G2F/unmodified/2 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.11601674990359008,95.86068306945674
A2G2/A2G2F/1 x Core/1 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.11408326786957168,95.97476633732632
A3G3F+LacN1/unmodified/1 x Core/2 x Core/1 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0.11403825766027775,96.08880459498658
A2G2F/A2G2F/unmodified/unmodified/1 x Core,"11 Hex, 9 HexNAc, 2 Fuc",0.11150790111170913,96.2003124960983
A1G1/A2G2F/2 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.10488161551739099,96.30519411161569
A2G1/A2G2F/1 x Core/2 x Core/1 x Core,"13 Hex, 12 HexNAc, 1 Fuc",0.10062717225630191,96.40582128387199
M7/M5-A1G1/2 x Core/2 x Core/2 x Core,"19 Hex, 11 HexNAc, 0 Fuc",0.09784828107380582,96.5036695649458
A2G2F/A2G2F/unmodified/unmodified/unmodified,"10 Hex, 8 HexNAc, 2 Fuc",0.09526508645345735,96.59893465139926
A2G0F/A2G2F/unmodified/2 x Core/1 x Core,"11 Hex, 11 HexNAc, 2 Fuc",0.09045095102462611,96.68938560242388
A2G0F/A2G2F/1 x Core/1 x Core/1 x Core,"11 Hex, 11 HexNAc, 2 Fuc",0.08903802184592036,96.7784236242698
A3G3/M5-A1G1/2 x Core/2 x Core/2 x Core,"18 Hex, 14 HexNAc, 0 Fuc",0.08862510209978891,96.86704872636959
M5/M5-A1G1/unmodified/1 x Core/1 x Core,"13 Hex, 7 HexNAc, 0 Fuc",0.08046064152699053,96.94750936789659
M7/A3G3F/2 x Core/2 x Core/1 x Core,"18 Hex, 12 HexNAc, 1 Fuc",0.07512399627722519,97.02263336417381
A3G3F/A3G3F/2 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 2 Fuc",0.07358190736750199,97.09621527154131
A3G3F+LacN1/A2G2F/unmodified/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.0723764165446727,97.16859168808598
M6/M5-A1G1/unmodified/unmodified/1 x Core,"13 Hex, 6 HexNAc, 0 Fuc",0.07174235968331442,97.2403340477693
A3G3F+LacN1/A2G2F/1 x Core/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.07129617152161788,97.31163021929092
A1G1/A2G2F/2 x Core/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.07112787247817094,97.38275809176909
A3G3/A2G2F/unmodified/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.07112787247817094,97.45388596424725
A2G1/A3G3F/2 x Core/2 x Core/1 x Core,"15 Hex, 14 HexNAc, 1 Fuc",0.07109656102822731,97.52498252527548
unmodified/M5-A1G1/2 x Core/2 x Core/2 x Core,"12 Hex, 9 HexNAc, 0 Fuc",0.07075017811322604,97.5957327033887
A3G3/A2G2F/unmodified/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.06611021262470618,97.66184291601341
A3G3/A2G2F/1 x Core/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.0651160740889963,97.72695899010242
A3G3+LacN1/A2G2F/unmodified/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.06485188373009704,97.7918108738325
A3G3F/A2G2F/unmodified/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.06481470138328897,97.8566255752158
A2G2F/A2G2F/unmodified/2 x Core/2 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.06452702743693199,97.92115260265273
A3G3+LacN1/A2G2F/1 x Core/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.06275988748073906,97.98391249013346
unmodified/A3G3F/unmodified/2 x Core/2 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.0626346416809646,98.04654713181444
A2G0F/A2G2F/unmodified/unmodified/unmodified,"8 Hex, 8 HexNAc, 2 Fuc",0.0587089686442835,98.10525610045872
A1G1/A2G2F/unmodified/1 x Core/1 x Core,"11 Hex, 9 HexNAc, 1 Fuc",0.05841150986981913,98.16366761032853
A3G3F/A3G3F/1 x Core/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.05722167477196164,98.2208892851005
A3G3F+LacN1/unmodified/2 x Core/2 x Core/1 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0.05050341179343414,98.27139269689393
A2G2/A3G3F/unmodified/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.04811591373523329,98.31950861062917
A1G1/A1G1/1 x Core/2 x Core/1 x Core,"12 Hex, 10 HexNAc, 0 Fuc",0.04527244268722848,98.36478105331639
A2G2/A3G3F/unmodified/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.04374209557123416,98.40852314888762
A2G2/A3G3F/1 x Core/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.04324502630337922,98.451768175191
A3G3F/A2G2F/unmodified/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.04086144217642131,98.49262961736743
A3G3F/A2G2F/1 x Core/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.040180418140147625,98.53281003550758
A3G3+LacN1/A3G3F/1 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 1 Fuc",0.039534619485060506,98.57234465499263
M6/A3G3F/2 x Core/2 x Core/2 x Core,"18 Hex, 13 HexNAc, 1 Fuc",0.03913931242952234,98.61148396742216
A3G3F+LacN1/A2G2F/2 x Core/2 x Core/2 x Core,"18 Hex, 16 HexNAc, 2 Fuc",0.03888294993310896,98.65036691735527
M7/A2G2F/1 x Core/2 x Core/1 x Core,"16 Hex, 10 HexNAc, 1 Fuc",0.036248874206602104,98.68661579156186
A3G3F+LacN1/A3G3F/1 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 2 Fuc",0.03600816743516055,98.72262395899703
M6/unmodified/2 x Core/2 x Core/2 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.035882921635386075,98.75850688063241
M6/A2G2/1 x Core/2 x Core/1 x Core,"15 Hex, 10 HexNAc, 0 Fuc",0.034849643787246684,98.79335652441966
unmodified/A3G3F/unmodified/2 x Core/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0.03457958253148297,98.82793610695114
unmodified/A3G3F/1 x Core/1 x Core/1 x Core,"9 Hex, 8 HexNAc, 1 Fuc",0.03421558692588842,98.86215169387704
A2G1/A2G2F/unmodified/2 x Core/unmodified,"11 Hex, 10 HexNAc, 1 Fuc",0.03266567015367934,98.89481736403071
M7/unmodified/2 x Core/2 x Core/2 x Core,"13 Hex, 8 HexNAc, 0 Fuc",0.029931789180477203,98.9247491532112
unmodified/A2G2F/unmodified/2 x Core/1 x Core,"8 Hex, 7 HexNAc, 1 Fuc",0.029325129837819607,98.95407428304901
unmodified/A2G2F/1 x Core/1 x Core/1 x Core,"8 Hex, 7 HexNAc, 1 Fuc",0.028837845398072052,98.98291212844708
M6/A1G1/unmodified/2 x Core/1 x Core,"13 Hex, 8 HexNAc, 0 Fuc",0.028248798746007747,99.01116092719309
M6/A1G1/1 x Core/1 x Core/1 x Core,"13 Hex, 8 HexNAc, 0 Fuc",0.027779126996853476,99.03894005418995
A1G1/A3G3F/2 x Core/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.027195951241653592,99.0661360054316
M6/M5-A1G1/unmodified/1 x Core/1 x Core,"14 Hex, 7 HexNAc, 0 Fuc",0.02648165878981481,99.09261766422141
A2G2/A1G1/1 x Core/2 x Core/1 x Core,"13 Hex, 11 HexNAc, 0 Fuc",0.02626052167458801,99.118878185896
M7/A2G2F/unmodified/unmodified/unmodified,"12 Hex, 6 HexNAc, 1 Fuc",0.026105921390491397,99.14498410728649
M6/A1G1/2 x Core/2 x Core/1 x Core,"15 Hex, 10 HexNAc, 0 Fuc",0.02240921333152301,99.16739332061802
A3G3+LacN1/A2G2F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.02176928557330032,99.18916260619132
M7/A2G2/2 x Core/2 x Core/2 x Core,"18 Hex, 12 HexNAc, 0 Fuc",0.02005498368888724,99.2092175898802
M7/M5-A1G1/unmodified/2 x Core/1 x Core,"16 Hex, 8 HexNAc, 0 Fuc",0.019734041326965164,99.22895163120717
A2G0F/unmodified/2 x Core/2 x Core/1 x Core,"8 Hex, 9 HexNAc, 1 Fuc",0.01956965621476117,99.24852128742192
M6/unmodified/2 x Core/2 x Core/1 x Core,"11 Hex, 7 HexNAc, 0 Fuc",0.01948354972741622,99.26800483714935
M7/M5-A1G1/1 x Core/1 x Core/1 x Core,"16 Hex, 8 HexNAc, 0 Fuc",0.019405271102557173,99.2874101082519
M5/A2G2F/unmodified/unmodified/1 x Core,"11 Hex, 7 HexNAc, 1 Fuc",0.019252627784082037,99.30666273603599
M6/M5-A1G1/1 x Core/2 x Core/1 x Core,"16 Hex, 9 HexNAc, 0 Fuc",0.018786869966170724,99.32544960600215
M6/A2G2F/1 x Core/2 x Core/1 x Core,"15 Hex, 10 HexNAc, 1 Fuc",0.018440487051169446,99.34389009305332
M7/A2G2F/2 x Core/2 x Core/1 x Core,"17 Hex, 11 HexNAc, 1 Fuc",0.018334810907609737,99.36222490396094
M5/M5-A1G1/unmodified/unmodified/1 x Core,"12 Hex, 6 HexNAc, 0 Fuc",0.018178253657891646,99.38040315761883
A3G3F+LacN1/A2G2F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.01796494440515075,99.39836810202398
A1G1/A2G2F/1 x Core/2 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.017961030473907798,99.41632913249788
A2G0F/A2G2F/unmodified/2 x Core/unmodified,"10 Hex, 10 HexNAc, 2 Fuc",0.01781621501791857,99.43414534751581
A3G3/A3G3F/1 x Core/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.01673596999486375,99.45088131751066
A3G3/A3G3F/unmodified/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.01673596999486375,99.46761728750553
A2G0F/A1G1/unmodified/1 x Core/1 x Core,"9 Hex, 9 HexNAc, 1 Fuc",0.01656180005455237,99.48417908756008
A2G1/A2G2/2 x Core/2 x Core/1 x Core,"14 Hex, 13 HexNAc, 0 Fuc",0.01605690292421154,99.5002359904843
A1G1/A2G2F/unmodified/2 x Core/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.015843593671470643,99.51607958415576
A1G1/A2G2F/1 x Core/1 x Core/1 x Core,"12 Hex, 10 HexNAc, 1 Fuc",0.015563747587599557,99.53164333174337
A3G3F+LacN1/A3G3F/2 x Core/2 x Core/1 x Core,"18 Hex, 16 HexNAc, 2 Fuc",0.01468898395479973,99.54633231569817
A2G1/A2G2F/unmodified/unmodified/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.014454148080222598,99.56078646377838
M7/M5-A1G1/unmodified/2 x Core/unmodified,"15 Hex, 7 HexNAc, 0 Fuc",0.014293676899261558,99.57508014067764
M6/A2G2F/2 x Core/2 x Core/2 x Core,"17 Hex, 12 HexNAc, 1 Fuc",0.014203656480673654,99.58928379715832
A1G1F/A2G2F/unmodified/unmodified/1 x Core,"10 Hex, 8 HexNAc, 2 Fuc",0.013757468318977098,99.6030412654773
A2G1/A3G3F/unmodified/1 x Core/1 x Core,"12 Hex, 11 HexNAc, 1 Fuc",0.013489364028834874,99.61653062950613
A2G0F/A1G1/1 x Core/2 x Core/1 x Core,"11 Hex, 11 HexNAc, 1 Fuc",0.012949241517307464,99.62947987102343
A2G2/A2G2F/unmodified/2 x Core/unmodified,"12 Hex, 10 HexNAc, 1 Fuc",0.012054908228292879,99.64153477925173
M6/A2G2/unmodified/1 x Core/1 x Core,"13 Hex, 8 HexNAc, 0 Fuc",0.0110862102456622,99.6526209894974
A3G3+LacN1/A2G2/2 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 0 Fuc",0.01081419202427702,99.66343518152168
A2G2/A2G2/1 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 0 Fuc",0.01080832112741259,99.67424350264909
A2G0F/A2G2F/1 x Core/2 x Core/1 x Core,"12 Hex, 12 HexNAc, 2 Fuc",0.00986310673223963,99.68410660938133
A3G3F/A3G3F/1 x Core/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.009722205207493348,99.69382881458881
A3G3F/A3G3F/unmodified/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.009722205207493348,99.70355101979631
M6/A2G2F/unmodified/2 x Core/1 x Core,"14 Hex, 9 HexNAc, 1 Fuc",0.009659582307606112,99.71321060210391
M6/A2G2F/1 x Core/1 x Core/1 x Core,"14 Hex, 9 HexNAc, 1 Fuc",0.00949911112664507,99.72270971323056
A2G2/A2G2/unmodified/2 x Core/unmodified,"12 Hex, 10 HexNAc, 0 Fuc",0.008510843487799631,99.73122055671837
A2G2/A2G2/2 x Core/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 0 Fuc",0.007835690348390371,99.73905624706676
M5/A3G3F/1 x Core/2 x Core/1 x Core,"15 Hex, 11 HexNAc, 1 Fuc",0.007831776417147418,99.7468880234839
A3G3/A1G1/unmodified/1 x Core/1 x Core,"12 Hex, 10 HexNAc, 0 Fuc",0.007571499989491096,99.75445952347339
A3G3/A2G2/2 x Core/2 x Core/2 x Core,"17 Hex, 15 HexNAc, 0 Fuc",0.0075675860582481436,99.76202710953164
A3G3F+LacN1/unmodified/1 x Core/1 x Core/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.007227074040111299,99.76925418357175
A3G3F+LacN1/unmodified/unmodified/2 x Core/1 x Core,"10 Hex, 9 HexNAc, 1 Fuc",0.007227074040111299,99.77648125761186
A2G2/A1G1/2 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 0 Fuc",0.007193805624546205,99.7836750632364
A1G1/A3G3F/1 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.006958969749969071,99.79063403298638
A2G2/A2G2/unmodified/2 x Core/1 x Core,"13 Hex, 11 HexNAc, 0 Fuc",0.0060000565954457736,99.79663408958183
A2G2/A2G2/1 x Core/1 x Core/1 x Core,"13 Hex, 11 HexNAc, 0 Fuc",0.005917864039343777,99.80255195362116
M5-A1G1/M5-A1G1/unmodified/unmodified/1 x Core,"13 Hex, 7 HexNAc, 0 Fuc",0.005841542380106208,99.80839349600127
M5/M5-A1G1/unmodified/2 x Core/unmodified,"13 Hex, 7 HexNAc, 0 Fuc",0.005724124442817641,99.8141176204441
M5-A1G1/A2G2F/unmodified/2 x Core/2 x Core,"15 Hex, 11 HexNAc, 1 Fuc",0.005671286371037785,99.81978890681513
A1G1/A3G3F/2 x Core/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.005643888852337121,99.82543279566747
A3G3/A3G3F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.005643888852337121,99.8310766845198
M6/A3G3F/2 x Core/2 x Core/1 x Core,"17 Hex, 12 HexNAc, 1 Fuc",0.005365999734087513,99.8364426842539
A3G3F/A3G3F/2 x Core/2 x Core/2 x Core,"18 Hex, 16 HexNAc, 2 Fuc",0.005137034756374806,99.84157971901027
A3G3F+LacN1/unmodified/unmodified/2 x Core/2 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0.005025487715950667,99.84660520672621
M7/A1G1/unmodified/1 x Core/1 x Core,"13 Hex, 7 HexNAc, 0 Fuc",0.004931553366119813,99.85153676009233
A3G3+LacN1/A3G3F/1 x Core/1 x Core/1 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.00483761901628896,99.85637437910863
A3G3+LacN1/A3G3F/unmodified/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.00483761901628896,99.86121199812492
A3G3/A2G2/2 x Core/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 0 Fuc",0.0044931930669091635,99.86570519119182
A3G3F+LacN1/A3G3F/1 x Core/1 x Core/1 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.0043248940234622175,99.87003008521529
A3G3F+LacN1/A3G3F/unmodified/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.0043248940234622175,99.87435497923875
A2G1/A2G2F/unmodified/2 x Core/2 x Core,"13 Hex, 12 HexNAc, 1 Fuc",0.004191820361201842,99.87854679959995
A1G1/A2G2F/unmodified/2 x Core/unmodified,"11 Hex, 9 HexNAc, 1 Fuc",0.004146810151907891,99.88269360975185
A3G3+LacN1/A2G2F/unmodified/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 1 Fuc",0.003976554142839469,99.88667016389469
A2G2/M5-A1G1/unmodified/unmodified/1 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.003921759105438138,99.89059192300013
A1G1F/A2G2F/2 x Core/2 x Core/2 x Core,"15 Hex, 13 HexNAc, 2 Fuc",0.0032407350691644483,99.8938326580693
A3G3F+LacN1/A2G2F/unmodified/1 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.0032348641723000202,99.8970675222416
A1G1F/A2G2F/unmodified/1 x Core/1 x Core,"11 Hex, 9 HexNAc, 2 Fuc",0.0031096183725255497,99.90017714061412
A2G0F/A2G2/unmodified/2 x Core/1 x Core,"11 Hex, 11 HexNAc, 1 Fuc",0.0030665651288530747,99.90324370574298
A1G1F/A2G2F/2 x Core/2 x Core/1 x Core,"14 Hex, 12 HexNAc, 2 Fuc",0.003064608163231599,99.90630831390621
A2G0F/A2G2/1 x Core/1 x Core/1 x Core,"11 Hex, 11 HexNAc, 1 Fuc",0.0030156840226946958,99.90932399792891
A3G3/A2G2F/unmodified/1 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.0028747824979484153,99.91219878042685
A2G1/M5-A1G1/unmodified/1 x Core/1 x Core,"12 Hex, 9 HexNAc, 0 Fuc",0.002784762079360514,99.9149835425062
A2G1/A3G3F/unmodified/unmodified/1 x Core,"11 Hex, 10 HexNAc, 1 Fuc",0.0025127438579753336,99.91749628636418
A3G3F+LacN1/A2G2/2 x Core/2 x Core/1 x Core,"17 Hex, 15 HexNAc, 1 Fuc",0.0024422930956021936,99.9199385794598
A3G3F+LacN1/A2G2/1 x Core/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.00241880950814448,99.92235738896794
M5/A1G1/unmodified/2 x Core/1 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.0023894550238223386,99.92474684399176
M5/A1G1/1 x Core/1 x Core/1 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.0023542296426357677,99.92710107363439
A3G3F/A3G3F/unmodified/2 x Core/2 x Core,"16 Hex, 14 HexNAc, 2 Fuc",0.002328789089556579,99.92942986272395
A3G3+LacN1/A3G3F/unmodified/1 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.0020919962493579688,99.93152185897331
A3G3F+LacN1/A1G1/1 x Core/2 x Core/1 x Core,"15 Hex, 13 HexNAc, 1 Fuc",0.0020919962493579688,99.93361385522266
M6/M5-A1G1/unmodified/2 x Core/unmodified,"14 Hex, 7 HexNAc, 0 Fuc",0.0018865148591029766,99.93550037008177
A2G2/A3G3F/unmodified/1 x Core/1 x Core,"13 Hex, 11 HexNAc, 1 Fuc",0.001882600927860024,99.93738297100963
A1G1/M5-A1G1/unmodified/1 x Core/1 x Core,"12 Hex, 8 HexNAc, 0 Fuc",0.0018375907185660735,99.93922056172819
A2G0F/A2G2/unmodified/unmodified/1 x Core,"9 Hex, 9 HexNAc, 1 Fuc",0.0018297628560801692,99.94105032458428
A1G1/A1G1/unmodified/2 x Core/2 x Core,"12 Hex, 10 HexNAc, 0 Fuc",0.0018004083717580274,99.94285073295603
A2G1/A1G1/2 x Core/2 x Core/2 x Core,"14 Hex, 13 HexNAc, 0 Fuc",0.0017651829905714572,99.9446159159466
A3G3+LacN1/A3G3F/unmodified/2 x Core/2 x Core,"17 Hex, 15 HexNAc, 1 Fuc",0.001679076503226508,99.94629499244984
A3G3F+LacN1/A1G1/2 x Core/2 x Core/1 x Core,"16 Hex, 14 HexNAc, 1 Fuc",0.00161253967209632,99.94790753212193
A2G0F/A2G2/2 x Core/2 x Core/1 x Core,"13 Hex, 13 HexNAc, 1 Fuc",0.0015734003596667976,99.94948093248159
M7/A2G2F/unmodified/2 x Core/2 x Core,"16 Hex, 10 HexNAc, 1 Fuc",0.0015107774597795621,99.95099170994138
A3G3F+LacN1/A3G3F/unmodified/2 x Core/2 x Core,"17 Hex, 15 HexNAc, 2 Fuc",0.0014677242161070874,99.95245943415748
A2G0F/A3G3F/unmodified/1 x Core/1 x Core,"11 Hex, 11 HexNAc, 2 Fuc",0.0014501115255138026,99.95390954568299
